date,open,high,low,close,volume,dividends,stock_splits
2020-01-02,257.01,259.66,256.25,259.59,657900,0.0,0.0
2020-01-03,254.96,258.11,253.75,256.97,468400,0.0,0.0
2020-01-06,255.46,255.87,252.62,254.59,612600,0.0,0.0
2020-01-07,255.11,258.34,253.5,256.67,357100,0.0,0.0
2020-01-08,256.41,258.89,255.91,257.73,445900,0.0,0.0
2020-01-09,259.98,261.8,258.52,261.43,513200,0.0,0.0
2020-01-10,262.57,263.06,260.14,260.8,266200,0.0,0.0
2020-01-13,262.74,264.52,261.94,264.05,437000,0.0,0.0
2020-01-14,264.57,264.57,261.57,262.87,506100,0.0,0.0
2020-01-15,263.02,265.43,263.02,264.28,426900,0.0,0.0
2020-01-16,266.05,266.91,264.69,266.81,713100,0.0,0.0
2020-01-17,269.2,270.6,266.45,270.28,531700,0.0,0.0
2020-01-21,269.9,275.88,268.68,273.82,645800,0.0,0.0
2020-01-22,274.97,277.3,274.33,274.73,530300,0.0,0.0
2020-01-23,274.37,278.71,273.58,277.71,493900,0.0,0.0
2020-01-24,278.31,280.22,275.34,277.34,460000,0.0,0.0
2020-01-27,270.48,273.46,268.16,270.7,425100,0.0,0.0
2020-01-28,273.35,279.16,271.0,278.36,383800,0.0,0.0
2020-01-29,279.67,280.97,276.03,277.72,341200,0.0,0.0
2020-01-30,276.02,280.34,275.28,280.14,298300,0.0,0.0
2020-01-31,279.67,279.79,272.84,274.33,482400,0.0,0.0
2020-02-03,279.66,282.74,276.77,281.33,631200,0.0,0.0
2020-02-04,285.0,289.76,282.66,289.22,462300,0.0,0.0
2020-02-05,292.39,293.43,280.63,283.95,672300,0.0,0.0
2020-02-06,284.73,287.77,283.63,285.88,392400,0.0,0.0
2020-02-07,285.44,287.56,282.98,284.83,417000,0.0,0.0
2020-02-10,283.22,287.73,281.3,286.52,471400,0.0,0.0
2020-02-11,287.5,289.16,284.8,288.29,435300,0.0,0.0
2020-02-12,289.55,292.89,288.43,292.46,449200,0.0,0.0
2020-02-13,291.75,293.44,291.06,291.68,600300,0.0,0.0
2020-02-14,292.94,292.94,290.42,291.98,911900,0.0,0.0
2020-02-18,292.6,292.6,287.63,290.9,700600,0.0,0.0
2020-02-19,292.94,299.06,290.31,296.14,524700,0.0,0.0
2020-02-20,295.89,296.75,288.06,294.02,525400,0.0,0.0
2020-02-21,293.01,293.9,284.55,287.11,584200,0.0,0.0
2020-02-24,279.05,280.91,274.44,276.74,953900,0.0,0.0
2020-02-25,278.9,281.63,265.77,266.44,681500,0.0,0.0
2020-02-26,268.17,274.65,266.36,270.19,659300,0.0,0.0
2020-02-27,241.86,261.09,234.96,244.15,1534800,0.0,0.0
2020-02-28,234.02,246.17,234.02,242.19,1674500,0.0,0.0
2020-03-02,242.08,259.08,241.51,258.81,1386600,0.0,0.0
2020-03-03,256.98,261.87,246.66,249.07,811200,0.0,0.0
2020-03-04,254.22,259.5,249.53,259.5,733200,0.0,0.0
2020-03-05,251.03,254.86,246.62,248.06,821900,0.0,0.0
2020-03-06,239.59,241.77,230.5,237.78,1034100,0.0,0.0
2020-03-09,222.53,231.51,216.7,222.41,1058600,0.0,0.0
2020-03-10,231.16,232.71,219.6,229.12,1003300,0.0,0.0
2020-03-11,222.19,225.18,214.61,217.73,726200,0.0,0.0
2020-03-12,201.51,219.21,200.07,204.46,1312300,0.0,0.0
2020-03-13,215.0,235.5,214.69,235.42,1393700,0.0,0.0
2020-03-16,226.63,226.63,205.61,206.35,1232900,0.0,0.0
2020-03-17,211.89,237.4,203.71,234.29,1238000,0.0,0.0
2020-03-18,215.4,226.43,210.4,221.67,1103700,0.0,0.0
2020-03-19,220.51,229.02,211.12,221.09,910700,0.0,0.0
2020-03-20,229.17,229.27,209.32,213.11,1309600,0.0,0.0
2020-03-23,212.97,223.87,204.28,208.35,892200,0.0,0.0
2020-03-24,218.75,223.83,210.48,217.43,1315100,0.0,0.0
2020-03-25,214.81,221.84,208.37,212.31,1030000,0.0,0.0
2020-03-26,214.41,232.39,212.51,230.37,728600,0.0,0.0
2020-03-27,226.53,233.63,221.57,223.02,752100,0.0,0.0
2020-03-30,226.31,237.36,222.0,235.13,645300,0.0,0.0
2020-03-31,234.51,237.57,229.11,232.47,945700,0.0,0.0
2020-04-01,223.14,226.93,209.72,211.25,920000,0.0,0.0
2020-04-02,209.5,218.0,207.79,216.2,673600,0.0,0.0
2020-04-03,215.34,219.65,211.9,218.3,576400,0.0,0.0
2020-04-06,229.21,244.2,227.76,242.46,661000,0.0,0.0
2020-04-07,247.25,252.0,234.49,239.65,698900,0.0,0.0
2020-04-08,241.43,246.74,238.05,244.37,425700,0.0,0.0
2020-04-09,243.17,244.23,234.59,237.92,821200,0.0,0.0
2020-04-13,234.88,243.59,234.21,242.93,367400,0.0,0.0
2020-04-14,247.38,256.72,247.38,254.8,556300,0.0,0.0
2020-04-15,251.05,256.61,249.38,253.98,498900,0.0,0.0
2020-04-16,255.94,259.21,253.37,257.82,556000,0.0,0.0
2020-04-17,261.5,264.79,256.32,263.9,846100,0.0,0.0
2020-04-20,262.44,268.44,258.61,266.72,429600,0.0,0.0
2020-04-21,263.45,263.88,252.72,253.28,567400,0.0,0.0
2020-04-22,260.4,264.86,256.4,263.27,508900,0.0,0.0
2020-04-23,261.76,264.99,257.87,258.95,317000,0.0,0.0
2020-04-24,264.32,264.93,256.89,259.45,472100,0.0,0.0
2020-04-27,264.18,265.61,260.48,262.87,395300,0.0,0.0
2020-04-28,266.4,266.96,254.42,257.35,485100,0.0,0.0
2020-04-29,260.62,266.53,258.13,265.84,648600,0.0,0.0
2020-04-30,263.53,268.09,261.39,261.83,842600,0.0,0.0
2020-05-01,257.44,260.0,252.77,255.64,580900,0.0,0.0
2020-05-04,254.58,260.25,254.55,258.8,447900,0.0,0.0
2020-05-05,258.0,267.26,258.0,262.23,763500,0.0,0.0
2020-05-06,263.92,269.57,260.18,268.07,595300,0.0,0.0
2020-05-07,260.27,266.32,255.64,260.76,874500,0.0,0.0
2020-05-08,262.93,264.39,259.06,263.02,568600,0.0,0.0
2020-05-11,259.99,267.98,259.2,265.85,500400,0.0,0.0
2020-05-12,268.2,268.2,259.6,259.79,538000,0.0,0.0
2020-05-13,259.57,263.48,249.3,252.11,397700,0.0,0.0
2020-05-14,249.25,252.25,244.53,252.15,541100,0.0,0.0
2020-05-15,249.3,254.69,247.53,253.93,451100,0.0,0.0
2020-05-18,258.59,264.56,256.54,263.51,399400,0.0,0.0
2020-05-19,264.99,268.74,262.41,262.41,406900,0.0,0.0
2020-05-20,267.08,274.61,265.03,272.21,442100,0.0,0.0
2020-05-21,271.35,272.57,266.18,266.28,476500,0.0,0.0
2020-05-22,265.87,271.24,264.87,269.87,276500,0.0,0.0
2020-05-26,274.39,275.0,268.71,268.97,526600,0.0,0.0
2020-05-27,267.65,269.34,259.04,269.31,468100,0.0,0.0
2020-05-28,268.89,281.04,268.71,275.1,615500,0.0,0.0
2020-05-29,274.66,283.63,273.93,283.0,776100,0.0,0.0
2020-06-01,281.85,289.23,280.44,286.7,536700,0.0,0.0
2020-06-02,286.56,288.14,281.02,288.14,454900,0.0,0.0
2020-06-03,289.2,290.99,282.77,286.9,408300,0.0,0.0
2020-06-04,284.63,286.96,279.0,282.16,349000,0.0,0.0
2020-06-05,282.93,289.55,280.89,289.1,450300,0.0,0.0
2020-06-08,286.37,292.32,283.44,290.75,412000,0.0,0.0
2020-06-09,290.75,293.06,284.59,285.27,499700,0.0,0.0
2020-06-10,288.98,291.0,285.94,286.0,670600,0.0,0.0
2020-06-11,282.21,286.36,271.36,271.94,495700,0.0,0.0
2020-06-12,277.74,280.96,266.78,270.27,594300,0.0,0.0
2020-06-15,265.68,278.73,265.68,274.83,448300,0.0,0.0
2020-06-16,281.48,286.75,278.32,282.59,540900,0.0,0.0
2020-06-17,284.51,289.02,283.5,285.64,435100,0.0,0.0
2020-06-18,286.11,291.28,284.01,289.36,421200,0.0,0.0
2020-06-19,292.94,295.11,281.36,281.59,1238700,0.0,0.0
2020-06-22,283.49,289.36,281.84,289.36,524200,0.0,0.0
2020-06-23,290.49,294.45,288.97,289.66,469800,0.0,0.0
2020-06-24,286.71,290.96,281.85,285.25,468400,0.0,0.0
2020-06-25,284.63,287.65,281.71,287.19,291400,0.0,0.0
2020-06-26,287.52,289.14,280.26,283.08,1122900,0.0,0.0
2020-06-29,283.79,286.2,277.13,282.13,419600,0.0,0.0
2020-06-30,282.69,293.24,279.99,291.73,473900,0.0,0.0
2020-07-01,291.12,295.57,287.33,294.32,400800,0.0,0.0
2020-07-02,295.39,299.74,295.39,297.97,338400,0.0,0.0
2020-07-06,300.19,307.31,299.4,301.64,537100,0.0,0.0
2020-07-07,301.42,306.23,299.16,299.32,339000,0.0,0.0
2020-07-08,301.69,303.09,297.62,301.9,249500,0.0,0.0
2020-07-09,302.57,307.6,301.19,304.5,430300,0.0,0.0
2020-07-10,303.25,305.11,298.84,301.65,247900,0.0,0.0
2020-07-13,303.67,306.26,293.73,295.56,432100,0.0,0.0
2020-07-14,291.19,301.27,289.08,301.04,506900,0.0,0.0
2020-07-15,301.27,304.49,297.26,301.04,298200,0.0,0.0
2020-07-16,299.72,299.72,291.45,295.3,504000,0.0,0.0
2020-07-17,297.1,301.45,293.57,301.13,551200,0.0,0.0
2020-07-20,301.48,309.57,299.88,309.11,279200,0.0,0.0
2020-07-21,309.88,310.05,303.76,305.75,443000,0.0,0.0
2020-07-22,307.62,310.0,304.71,306.89,247200,0.0,0.0
