date,open,high,low,close,volume,dividends,stock_splits
2020-01-02,171.96,172.0,169.2,170.32,1364600,0.0,0.0
2020-01-03,168.06,170.45,168.06,169.96,1000100,0.0,0.0
2020-01-06,169.08,170.34,168.83,170.19,1205900,0.0,0.0
2020-01-07,169.29,169.46,167.95,168.13,1878900,0.0,0.0
2020-01-08,168.79,170.51,168.17,169.71,1675500,0.0,0.0
2020-01-09,170.38,171.34,170.12,171.21,1189600,0.0,0.0
2020-01-10,172.0,172.0,170.64,171.09,968700,0.0,0.0
2020-01-13,171.52,172.47,171.1,172.36,926700,0.0,0.0
2020-01-14,172.12,172.35,170.5,171.23,1688100,0.0,0.0
2020-01-15,172.07,174.49,171.81,172.81,2114600,0.0,0.0
2020-01-16,173.86,174.94,172.94,174.88,2281200,0.0,0.0
2020-01-17,176.03,176.91,175.1,176.87,2818200,0.0,0.0
2020-01-21,174.95,177.6,174.95,176.2,2016400,0.0,0.0
2020-01-22,178.32,179.89,177.19,178.33,2060100,0.0,0.0
2020-01-23,177.77,178.46,177.01,177.83,1520300,0.0,0.0
2020-01-24,178.83,178.93,176.18,177.21,1676700,0.0,0.0
2020-01-27,175.19,176.63,174.49,175.74,1622500,0.0,0.0
2020-01-28,176.03,178.96,175.9,178.3,1642000,0.0,0.0
2020-01-29,171.85,174.28,170.94,171.04,3842800,0.0,0.0
2020-01-30,168.96,175.08,168.34,175.01,2731700,0.0,0.0
2020-01-31,174.5,175.44,170.84,171.39,3316700,0.0,0.0
2020-02-03,173.88,175.17,173.0,173.94,2162800,0.0,0.0
2020-02-04,176.67,178.07,174.8,175.92,3423400,0.0,0.0
2020-02-05,178.37,179.01,176.81,178.62,2675200,0.0,0.0
2020-02-06,179.75,180.47,178.8,180.26,1600800,0.0,0.0
2020-02-07,179.78,179.9,178.49,179.1,2311500,0.0,0.0
2020-02-10,178.66,179.82,178.31,179.36,2153800,0.0,0.0
2020-02-11,180.25,180.25,177.79,177.97,1584200,0.0,0.0
2020-02-12,178.69,180.85,176.9,178.03,2622500,0.0,0.0
2020-02-13,177.47,180.99,177.07,180.11,1913900,0.0,0.0
2020-02-14,180.16,181.28,179.4,181.25,1566500,0.0,0.0
2020-02-18,181.36,182.32,179.74,179.93,1512200,0.0,0.0
2020-02-19,180.5,181.74,180.19,181.25,1651500,0.0,0.0
2020-02-20,180.67,181.75,178.5,180.77,1501600,0.0,0.0
2020-02-21,179.8,180.43,177.35,178.58,3538400,0.0,0.0
2020-02-24,175.78,177.18,173.9,174.54,2084100,0.0,0.0
2020-02-25,174.65,175.49,166.9,167.18,2606400,0.0,0.0
2020-02-26,169.0,170.8,166.23,166.33,2319700,0.0,0.0
2020-02-27,164.06,165.97,157.46,157.53,2843300,0.0,0.0
2020-02-28,153.41,159.45,150.53,154.74,4583100,0.0,0.0
2020-03-02,155.55,163.09,154.24,163.0,3194400,0.0,0.0
2020-03-03,161.63,164.44,154.0,155.24,3095200,0.0,0.0
2020-03-04,158.42,164.62,156.81,164.39,2847600,0.0,0.0
2020-03-05,159.44,163.15,158.93,160.67,3359700,0.0,0.0
2020-03-06,153.42,160.11,153.01,159.15,3137400,0.0,0.0
2020-03-09,149.1,155.22,146.28,150.92,4551300,0.0,0.0
2020-03-10,156.95,157.12,147.21,154.42,4152200,0.0,0.0
2020-03-11,149.65,151.92,145.69,148.01,2751000,0.0,0.0
2020-03-12,137.55,137.87,125.86,130.28,5497200,0.91,0.0
2020-03-13,136.99,144.53,129.27,144.5,3604900,0.0,0.0
2020-03-16,128.06,131.72,122.05,122.46,4415900,0.0,0.0
2020-03-17,124.45,130.53,118.43,129.39,4274800,0.0,0.0
2020-03-18,120.86,122.59,103.11,117.6,5108600,0.0,0.0
2020-03-19,117.8,123.17,110.0,117.37,4022100,0.0,0.0
2020-03-20,118.92,119.47,107.1,112.06,6257600,0.0,0.0
2020-03-23,108.53,112.06,104.89,109.07,4794500,0.0,0.0
2020-03-24,114.66,122.04,114.3,120.96,4884100,0.0,0.0
2020-03-25,120.76,130.0,116.49,122.59,3941600,0.0,0.0
2020-03-26,123.06,138.14,122.6,137.06,4041000,0.0,0.0
2020-03-27,130.36,136.0,128.92,131.38,2997800,0.0,0.0
2020-03-30,132.4,138.54,131.77,137.82,2522300,0.0,0.0
2020-03-31,134.98,139.4,134.22,136.68,3513000,0.0,0.0
2020-04-01,129.98,133.41,128.09,129.72,2905400,0.0,0.0
2020-04-02,127.72,132.61,127.43,131.55,3808200,0.0,0.0
2020-04-03,130.7,132.53,126.69,128.57,1567500,0.0,0.0
2020-04-06,135.0,140.45,134.35,139.65,3664100,0.0,0.0
2020-04-07,145.54,147.17,136.75,136.96,2870600,0.0,0.0
2020-04-08,138.0,139.6,136.35,138.53,2726600,0.0,0.0
