date,open,high,low,close,volume,dividends,stock_splits
2020-01-02,220.24,220.65,216.95,219.45,1334300,0.0,0.0
2020-01-03,216.16,219.89,214.55,217.98,943400,0.0,0.0
2020-01-06,217.73,224.35,216.91,224.03,1436600,0.0,0.0
2020-01-07,224.26,225.92,222.14,223.79,1027700,0.0,0.0
2020-01-08,225.89,232.7,224.91,231.09,1802600,0.0,0.0
2020-01-09,233.08,233.26,227.27,230.26,1435400,0.0,0.0
2020-01-10,231.69,231.69,228.07,228.95,1017300,0.0,0.0
2020-01-13,229.38,230.0,224.56,226.49,1031500,0.0,0.0
2020-01-14,226.44,229.8,225.53,229.75,1042000,0.0,0.0
2020-01-15,229.88,234.33,228.78,234.15,1741500,0.0,0.0
2020-01-16,234.27,235.78,233.27,235.5,2124000,0.0,0.0
2020-01-17,236.51,236.51,232.82,235.83,1599300,0.0,0.0
2020-01-21,235.84,237.2,233.13,233.99,1399800,0.0,0.0
2020-01-22,234.94,237.47,234.4,234.61,1134000,0.0,0.0
2020-01-23,235.0,235.63,231.38,233.91,978000,0.0,0.0
2020-01-24,234.07,235.18,228.42,229.06,904300,0.0,0.0
2020-01-27,226.51,228.79,226.07,227.37,802000,0.0,0.0
2020-01-28,228.53,232.3,227.57,231.97,861800,0.0,0.0
2020-01-29,231.72,233.59,230.57,232.41,893500,0.0,0.0
2020-01-30,230.84,231.75,228.68,230.31,1169500,0.0,0.0
2020-01-31,238.65,239.4,223.01,227.05,3373500,0.0,0.0
2020-02-03,230.76,233.78,225.01,230.51,1988000,0.0,0.0
2020-02-04,233.35,241.23,233.29,239.66,1485900,0.0,0.0
2020-02-05,241.61,244.41,240.0,240.76,1951600,0.0,0.0
2020-02-06,242.13,244.65,238.01,239.12,1320300,0.0,0.0
2020-02-07,237.66,240.34,234.1,240.06,1443100,0.0,0.0
2020-02-10,239.22,244.89,237.0,244.75,1273000,0.0,0.0
2020-02-11,245.0,249.0,242.78,247.81,2280000,0.0,0.0
2020-02-12,247.61,248.8,240.7,242.21,1805700,0.0,0.0
2020-02-13,241.41,245.39,239.73,240.09,1329200,0.0,0.0
2020-02-14,241.24,244.45,238.55,243.82,1354000,0.0,0.0
2020-02-18,244.92,246.0,241.09,245.93,1305400,0.0,0.0
2020-02-19,249.85,249.85,245.24,247.78,947700,0.0,0.0
2020-02-20,247.29,247.7,242.59,245.1,1524800,0.0,0.0
2020-02-21,247.3,247.5,243.27,246.29,1365100,0.0,0.0
2020-02-24,241.44,242.76,235.7,237.01,1659300,0.0,0.0
2020-02-25,238.18,239.99,228.5,230.0,1581100,0.0,0.0
2020-02-26,232.41,237.37,229.49,232.04,1578500,0.0,0.0
2020-02-27,228.48,231.63,218.01,223.3,1973000,0.0,0.0
2020-02-28,215.57,224.54,215.5,224.03,2485900,0.0,0.0
2020-03-02,224.43,232.98,223.14,232.29,2406400,0.0,0.0
2020-03-03,230.27,237.55,226.67,228.26,2092900,0.0,0.0
2020-03-04,232.29,246.06,230.9,245.32,1971800,0.0,0.0
2020-03-05,239.24,242.18,235.29,237.31,1518300,0.0,0.0
2020-03-06,227.65,234.48,226.61,233.5,1872600,0.0,0.0
2020-03-09,218.07,227.61,214.08,219.65,2034500,0.0,0.0
2020-03-10,226.21,231.41,216.47,230.51,2024200,0.0,0.0
2020-03-11,225.63,230.83,218.7,220.34,1733800,0.0,0.0
2020-03-12,206.59,215.36,201.5,204.06,3757900,0.0,0.0
2020-03-13,218.23,221.47,200.76,220.86,3813400,0.0,0.0
2020-03-16,201.6,219.0,199.16,199.77,2521300,0.0,0.0
2020-03-17,203.97,230.06,202.5,210.44,4447500,0.0,0.0
2020-03-18,200.6,224.99,197.47,212.98,3406400,0.0,0.0
2020-03-19,215.15,223.93,202.01,215.69,3118600,0.0,0.0
2020-03-20,217.7,227.43,204.16,206.0,2764700,0.0,0.0
2020-03-23,210.5,218.1,199.52,202.21,2802000,0.0,0.0
2020-03-24,207.84,224.98,207.84,223.13,2830400,0.0,0.0
2020-03-25,219.88,224.0,209.51,210.09,2066600,0.0,0.0
2020-03-26,209.8,225.62,209.43,224.49,1752500,0.0,0.0
2020-03-27,219.43,224.18,215.57,217.24,1712700,0.0,0.0
2020-03-30,221.34,233.77,220.0,231.92,2138900,0.0,0.0
2020-03-31,228.95,240.0,228.02,237.95,3300700,0.0,0.0
2020-04-01,232.12,234.98,223.45,225.48,1482300,0.0,0.0
2020-04-02,222.77,242.96,222.39,242.16,2503900,0.0,0.0
2020-04-03,241.38,247.45,234.35,238.31,1989800,0.0,0.0
2020-04-06,248.61,256.65,241.94,255.3,3046300,0.0,0.0
2020-04-07,263.15,267.45,245.38,247.67,3551100,0.0,0.0
2020-04-08,249.43,251.68,240.5,249.66,2737500,0.0,0.0
2020-04-09,252.0,252.0,243.0,246.61,2491400,0.0,0.0
2020-04-13,244.66,253.83,243.81,252.28,1831300,0.0,0.0
2020-04-14,257.44,265.66,253.51,262.41,2180500,0.0,0.0
2020-04-15,260.9,262.82,254.31,255.23,2686500,0.0,0.0
2020-04-16,259.67,265.28,258.61,264.76,2172800,0.0,0.0
2020-04-17,272.34,272.67,265.15,270.46,2166700,0.0,0.0
2020-04-20,271.97,276.26,269.05,273.26,1967800,0.0,0.0
2020-04-21,273.0,277.22,262.55,262.8,1602700,0.0,0.0
2020-04-22,267.15,271.25,264.0,269.37,1546000,0.0,0.0
2020-04-23,270.03,277.8,266.92,267.91,2770400,0.0,0.0
2020-04-24,270.12,271.35,266.43,269.86,1805800,0.0,0.0
2020-04-27,275.0,275.26,267.16,268.51,2181600,0.0,0.0
2020-04-28,268.0,269.95,250.43,256.96,2338300,0.0,0.0
2020-04-29,260.97,262.0,250.52,251.05,2401700,0.0,0.0
2020-04-30,257.75,258.5,245.06,251.2,2825200,0.0,0.0
2020-05-01,249.26,256.0,248.0,254.9,1940200,0.0,0.0
2020-05-04,257.4,265.0,256.01,264.69,2650300,0.0,0.0
2020-05-05,266.97,274.06,264.8,272.33,1934300,0.0,0.0
2020-05-06,272.33,275.55,268.0,270.06,1290200,0.0,0.0
2020-05-07,272.69,273.72,266.83,270.01,1622000,0.0,0.0
2020-05-08,269.5,274.41,268.29,271.63,1084100,0.0,0.0
2020-05-11,271.45,286.82,270.44,285.28,2068500,0.0,0.0
2020-05-12,287.33,288.52,276.41,276.47,1727500,0.0,0.0
2020-05-13,276.6,284.86,272.19,277.03,1644900,0.0,0.0
2020-05-14,277.56,282.48,272.21,277.0,3076100,0.0,0.0
2020-05-15,275.63,288.73,273.51,288.69,1740100,0.0,0.0
2020-05-18,293.78,295.55,283.1,284.13,1727000,0.0,0.0
2020-05-19,285.3,288.41,281.14,282.28,1267200,0.0,0.0
2020-05-20,284.81,285.99,282.13,284.62,1436500,0.0,0.0
2020-05-21,285.26,285.4,281.25,284.63,1315000,0.0,0.0
2020-05-22,284.18,286.0,281.52,284.96,1066500,0.0,0.0
2020-05-26,287.95,288.5,264.41,266.5,3487000,0.0,0.0
2020-05-27,264.38,278.69,254.41,278.51,3189300,0.0,0.0
2020-05-28,276.27,283.73,276.07,277.38,1922200,0.0,0.0
2020-05-29,281.35,289.44,276.04,287.96,5392900,0.0,0.0
2020-06-01,285.42,288.73,283.82,286.64,1819400,0.0,0.0
2020-06-02,283.92,286.18,278.66,284.27,1600700,0.0,0.0
2020-06-03,283.72,283.8,274.06,277.01,1782900,0.0,0.0
2020-06-04,274.27,279.29,270.76,272.82,1603900,0.0,0.0
2020-06-05,270.82,271.68,262.55,265.69,2753400,0.0,0.0
2020-06-08,264.05,265.84,261.28,265.01,2088500,0.0,0.0
2020-06-09,267.28,275.14,265.09,270.85,2687900,0.0,0.0
2020-06-10,275.76,277.9,271.81,274.34,1600200,0.0,0.0
2020-06-11,275.56,276.36,263.67,263.89,1831000,0.0,0.0
2020-06-12,268.12,271.39,262.3,268.56,1530100,0.0,0.0
2020-06-15,264.77,268.52,262.24,267.77,1385400,0.0,0.0
2020-06-16,270.43,275.69,268.22,273.77,1557200,0.0,0.0
2020-06-17,273.88,282.76,273.77,280.09,1645100,0.0,0.0
2020-06-18,279.4,282.22,275.93,279.19,1371900,0.0,0.0
2020-06-19,280.3,295.54,280.3,293.27,4085300,0.0,0.0
2020-06-22,294.0,295.0,287.8,293.2,1592100,0.0,0.0
2020-06-23,294.06,299.21,293.31,295.8,1571800,0.0,0.0
2020-06-24,294.93,297.71,288.9,291.18,1622100,0.0,0.0
2020-06-25,292.38,295.36,288.83,295.15,1188700,0.0,0.0
2020-06-26,292.68,293.0,284.74,286.14,1895300,0.0,0.0
2020-06-29,286.95,287.65,280.89,285.18,1452500,0.0,0.0
2020-06-30,287.68,292.37,283.0,290.31,2171900,0.0,0.0
2020-07-01,290.5,291.66,283.79,286.28,1752400,0.0,0.0
2020-07-02,288.52,293.95,287.45,291.1,1101700,0.0,0.0
2020-07-06,294.36,295.0,289.63,291.31,1341900,0.0,0.0
2020-07-07,292.3,306.08,291.45,299.06,1624800,0.0,0.0
2020-07-08,300.05,301.65,292.13,295.92,1500300,0.0,0.0
2020-07-09,295.52,297.79,290.05,295.4,1106800,0.0,0.0
2020-07-10,293.95,295.0,290.86,294.45,911300,0.0,0.0
2020-07-13,293.05,296.85,283.85,284.82,1667300,0.0,0.0
2020-07-14,283.14,294.72,279.12,293.83,1738300,0.0,0.0
2020-07-15,292.76,295.35,290.2,295.11,1126900,0.0,0.0
2020-07-16,292.01,293.33,284.69,290.56,903300,0.0,0.0
2020-07-17,291.53,294.67,289.28,294.53,1072200,0.0,0.0
2020-07-20,292.69,304.0,292.69,303.1,1255800,0.0,0.0
2020-07-21,300.65,301.14,290.96,291.4,1515000,0.0,0.0
2020-07-22,293.56,293.56,286.46,291.23,846200,0.0,0.0
2020-07-23,291.33,291.99,283.32,284.46,1310200,0.0,0.0
2020-07-24,281.78,282.64,276.5,278.49,1837800,0.0,0.0
2020-07-27,280.84,285.57,277.68,284.21,1485100,0.0,0.0
2020-07-28,283.83,284.59,278.14,278.52,1098400,0.0,0.0
2020-07-29,280.28,281.59,278.09,278.72,1091200,0.0,0.0
2020-07-30,275.08,282.28,274.66,279.4,1538400,0.0,0.0
2020-07-31,278.88,283.0,268.25,272.0,2983400,0.0,0.0
2020-08-03,274.2,280.59,274.0,279.52,1716300,0.0,0.0
2020-08-04,279.23,280.57,274.03,275.71,1288400,0.0,0.0
2020-08-05,275.41,275.75,271.16,273.23,1329800,0.0,0.0
2020-08-06,269.3,273.88,268.58,273.34,1141900,0.0,0.0
2020-08-07,273.48,277.2,269.95,272.99,1006000,0.0,0.0
2020-08-10,271.58,272.29,265.09,268.73,1186700,0.0,0.0
2020-08-11,266.0,267.99,261.3,261.86,1370100,0.0,0.0
2020-08-12,263.08,271.35,262.87,270.85,1262600,0.0,0.0
2020-08-13,270.06,272.73,266.87,267.15,979200,0.0,0.0
2020-08-14,268.29,269.95,265.8,267.29,1008300,0.0,0.0
2020-08-17,267.9,274.17,267.84,273.84,985000,0.0,0.0
2020-08-18,275.0,275.0,269.26,271.31,887100,0.0,0.0
2020-08-19,270.85,273.99,269.53,270.07,996500,0.0,0.0
2020-08-20,270.67,272.09,268.6,271.43,1117700,0.0,0.0
2020-08-21,271.73,273.11,267.99,271.28,1064100,0.0,0.0
2020-08-24,269.9,271.94,263.47,267.43,1037300,0.0,0.0
2020-08-25,268.17,273.32,266.23,272.35,1316200,0.0,0.0
2020-08-26,272.86,272.86,268.82,271.29,857500,0.0,0.0
2020-08-27,272.95,275.63,269.72,274.34,961000,0.0,0.0
2020-08-28,272.94,275.26,268.1,269.96,813500,0.0,0.0
2020-08-31,270.35,279.74,270.0,279.12,1310900,0.0,0.0
2020-09-01,277.87,279.96,271.77,275.49,1252800,0.0,0.0
2020-09-02,275.64,283.45,273.72,281.89,1352400,0.0,0.0
2020-09-03,281.86,281.86,265.25,267.42,1619600,0.0,0.0
2020-09-04,267.84,269.91,263.01,266.5,1514800,0.0,0.0
2020-09-08,261.78,264.84,258.0,258.61,1264600,0.0,0.0
2020-09-09,261.11,264.36,259.04,263.04,1829100,0.0,0.0
2020-09-10,262.95,263.58,253.97,255.65,1231700,0.0,0.0
2020-09-11,257.84,262.08,255.77,257.96,1169700,0.0,0.0
2020-09-14,261.24,268.4,260.87,264.8,1200500,0.0,0.0
2020-09-15,266.77,267.88,264.24,266.85,1217100,0.0,0.0
2020-09-16,271.0,273.55,267.31,267.55,1387500,0.0,0.0
2020-09-17,258.98,273.24,258.82,271.46,1763600,0.0,0.0
2020-09-18,273.3,273.59,257.42,265.39,2179500,0.0,0.0
