date,open,high,low,close,volume,vwap,label,adj_close,unadjusted_volume,change,change_percent,change_over_time
2021-11-18,114.85,115.38,113.41,114.45,8368600,114.41,"November 18, 21",106.29,8368600.0,-0.4,-0.34828,-0.0034828
2021-11-19,112.51,113.15,111.1,111.91,13532600,112.05,"November 19, 21",103.94,13532600.0,-0.6,-0.53329,-0.0053329
2021-11-22,112.02,115.19,111.85,113.91,9947100,113.65,"November 22, 21",105.79,9947100.0,1.89,1.69,0.0169
2021-11-23,115.19,116.84,115.06,116.3,10366800,116.07,"November 23, 21",108.01,10366800.0,1.11,0.96363,0.0096363
2021-11-24,116.81,118.0,116.68,117.19,8500900,117.29,"November 24, 21",108.84,8500900.0,0.38,0.32531,0.0032531
2021-11-26,113.35,114.83,112.63,114.51,11861800,113.99,"November 26, 21",106.35,11861800.0,1.16,1.02,0.0102
2021-11-29,116.34,117.17,114.71,114.85,12003800,115.58,"November 29, 21",106.67,12003800.0,-1.49,-1.28,-0.0128
2021-11-30,113.45,115.86,112.44,112.87,24451200,113.72,"November 30, 21",104.83,24451200.0,-0.58,-0.51124,-0.0051124
2021-12-01,114.95,116.06,112.09,112.1,12302700,113.42,"December 01, 21",104.11,12302700.0,-2.85,-2.48,-0.0248
2021-12-02,113.25,115.7,111.93,115.14,11392400,114.26,"December 02, 21",106.94,11392400.0,1.89,1.67,0.0167
2021-12-03,116.74,117.0,113.59,114.41,10445100,115.0,"December 03, 21",106.26,10445100.0,-2.33,-2.0,-0.02
2021-12-06,115.96,117.45,115.05,116.2,9833900,116.23,"December 06, 21",107.92,9833900.0,0.24,0.20697,0.0020697
2021-12-07,117.24,118.66,117.24,117.92,11419600,117.94,"December 07, 21",109.52,11419600.0,0.68,0.58001,0.0058001
2021-12-08,118.39,119.26,117.66,118.45,8827900,118.46,"December 08, 21",110.01,8827900.0,0.06,0.05067996,0.0005067996
2021-12-09,117.85,118.6,117.58,118.14,8334700,118.11,"December 09, 21",109.72,8334700.0,0.29,0.24608,0.0024608
2021-12-10,118.93,119.2,116.87,118.34,9090700,118.14,"December 10, 21",109.91,9090700.0,-0.59,-0.49609,-0.0049609
2021-12-13,117.46,117.85,115.61,115.88,8533000,116.45,"December 13, 21",107.62,8533000.0,-1.58,-1.35,-0.0135
2021-12-14,115.74,116.92,115.47,116.22,12245300,116.2,"December 14, 21",107.94,12245300.0,0.48,0.41472,0.0041472
2021-12-15,116.32,116.32,113.95,115.56,11069500,115.28,"December 15, 21",107.33,11069500.0,-0.76,-0.65337,-0.0065337
2021-12-16,116.19,118.19,115.92,116.64,11344700,116.92,"December 16, 21",108.33,11344700.0,0.45,0.3873,0.003873
2021-12-17,115.92,116.46,113.53,113.6,22727900,114.53,"December 17, 21",105.5,22727900.0,-2.32,-2.0,-0.02
2021-12-20,111.86,113.71,110.73,113.65,13464400,112.7,"December 20, 21",105.55,13464400.0,1.79,1.6,0.016
2021-12-21,114.43,116.07,114.29,115.47,11368200,115.28,"December 21, 21",107.24,11368200.0,1.04,0.90885,0.0090885
2021-12-22,115.42,116.68,114.41,116.13,8345200,115.74,"December 22, 21",107.85,8345200.0,0.71,0.61514,0.0061514
