date,open,high,low,close,volume,dividends,stock_splits
2020-01-02,128.61,129.5,127.19,128.54,2247900,0.0,0.0
2020-01-03,126.23,128.28,126.12,127.3,1546100,0.0,0.0
2020-01-06,125.4,126.99,124.68,126.4,2157900,0.0,0.0
2020-01-07,127.5,129.78,127.0,128.04,2595500,0.0,0.0
2020-01-08,128.21,129.11,127.13,128.36,1589100,0.0,0.0
2020-01-09,129.8,130.95,128.69,129.18,2429600,0.0,0.0
2020-01-10,130.11,130.83,129.18,129.64,2294000,0.0,0.0
2020-01-13,131.0,132.51,130.15,131.98,2313900,0.0,0.0
2020-01-14,131.4,133.68,131.29,132.71,2499200,0.0,0.0
2020-01-15,132.45,132.91,131.56,132.5,2206200,0.0,0.0
2020-01-16,133.98,134.96,132.8,134.18,2495100,0.0,0.0
2020-01-17,134.99,135.48,132.47,133.84,2268300,0.0,0.0
2020-01-21,133.4,134.45,132.69,133.96,2018200,0.0,0.0
2020-01-22,134.52,136.3,133.48,134.64,2422000,0.0,0.0
2020-01-23,134.89,137.22,134.85,136.41,2534100,0.0,0.0
2020-01-24,137.49,137.92,134.55,135.28,2887600,0.0,0.0
2020-01-27,131.56,131.73,128.06,130.45,3781200,0.0,0.0
2020-01-28,132.5,133.65,131.24,132.68,2207500,0.0,0.0
2020-01-29,133.05,134.77,131.74,132.66,2273000,0.0,0.0
2020-01-30,130.81,132.01,128.85,131.62,2039700,0.0,0.0
2020-01-31,130.02,130.97,126.05,126.86,4448500,0.0,0.0
2020-02-03,127.69,129.03,125.01,125.7,4205200,0.0,0.0
2020-02-04,133.0,134.5,127.75,130.51,5560000,0.0,0.0
2020-02-05,133.4,136.84,132.43,134.23,4386700,0.0,0.0
2020-02-06,135.37,135.75,133.05,135.34,2082800,0.0,0.0
2020-02-07,134.49,134.86,132.0,132.26,2522400,0.0,0.0
2020-02-10,130.75,133.31,130.46,133.19,1769600,0.0,0.0
2020-02-11,134.13,137.16,133.79,135.52,2407000,0.0,0.0
2020-02-12,136.58,138.43,136.15,137.83,2592900,0.0,0.0
2020-02-13,136.87,139.26,135.98,138.69,1426200,0.0,0.0
2020-02-14,138.88,139.59,134.69,137.08,1846700,0.0,0.0
2020-02-18,134.41,135.49,132.61,133.87,1919900,0.0,0.0
2020-02-19,134.91,137.32,134.31,134.95,2028200,0.0,0.0
2020-02-20,134.33,135.14,131.62,134.8,2295000,0.0,0.0
2020-02-21,134.59,137.12,129.54,130.5,3521900,0.0,0.0
2020-02-24,124.55,125.58,123.22,124.04,5135500,0.0,0.0
2020-02-25,125.59,125.9,119.0,120.82,4628400,0.0,0.0
2020-02-26,121.54,122.87,118.23,119.47,4415400,0.0,0.0
2020-02-27,115.34,117.84,113.9,114.64,4950600,0.0,0.0
2020-02-28,110.02,115.6,110.0,113.69,5492900,0.0,0.0
2020-03-02,117.59,120.34,114.43,120.08,4306000,0.0,0.0
2020-03-03,119.41,122.78,116.34,116.56,3969600,0.0,0.0
2020-03-04,118.22,121.34,117.51,121.27,2755600,0.0,0.0
2020-03-05,116.55,118.92,114.03,115.27,3161500,0.0,0.0
2020-03-06,110.74,114.07,109.13,111.69,3544400,0.0,0.0
2020-03-09,104.7,108.0,101.46,101.97,5696500,0.0,0.0
2020-03-10,104.43,107.4,101.63,106.85,4622400,0.0,0.0
2020-03-11,103.63,105.33,98.87,100.52,4957800,0.0,0.0
2020-03-12,86.4,97.23,86.0,91.97,7271900,0.0,0.0
2020-03-13,96.0,99.7,87.55,95.54,7099000,0.38,0.0
2020-03-16,84.54,86.82,78.26,80.32,7781200,0.0,0.0
2020-03-17,81.65,81.98,75.6,80.08,9133800,0.0,0.0
2020-03-18,73.35,76.78,58.41,64.56,10744500,0.0,0.0
2020-03-19,64.83,77.24,63.05,76.12,6107900,0.0,0.0
2020-03-20,78.84,83.99,72.7,73.58,5722100,0.0,0.0
2020-03-23,74.21,78.61,69.16,77.27,3664800,0.0,0.0
2020-03-24,83.03,88.3,81.3,85.73,3691000,0.0,0.0
2020-03-25,87.16,89.99,82.51,84.86,3173900,0.0,0.0
2020-03-26,86.46,89.86,83.76,89.72,4068300,0.0,0.0
2020-03-27,86.13,87.87,80.87,81.3,2923100,0.0,0.0
2020-03-30,81.65,85.15,79.11,84.93,2963000,0.0,0.0
2020-03-31,84.83,87.65,82.09,82.93,2696900,0.0,0.0
2020-04-01,79.48,79.99,73.81,74.73,3434000,0.0,0.0
2020-04-02,74.15,79.27,73.51,77.78,2455300,0.0,0.0
2020-04-03,77.26,79.11,72.86,75.75,2330700,0.0,0.0
2020-04-06,80.07,87.19,79.9,86.94,3657900,0.0,0.0
2020-04-07,91.87,91.87,83.73,84.28,3938300,0.0,0.0
2020-04-08,86.0,93.82,85.44,91.58,4222100,0.0,0.0
2020-04-09,92.76,96.97,89.41,89.97,4008200,0.0,0.0
2020-04-13,88.59,89.49,87.28,89.11,1717800,0.0,0.0
2020-04-14,90.97,92.71,89.05,92.28,2561200,0.0,0.0
